Date,USD,Energy,SENT,brent,WTI
2018-12-14,97.44,4978.43,-8556.911998,60.28,51.17
2018-12-17,97.1,4990.83,-8584.251316,59.61,49.32
2018-12-18,97.1,4964.07,-8660.729316,56.26,46.3
2018-12-19,97.03,4882.24,-8605.280409,57.24,47.08
2018-12-20,96.28,4768.62,-8654.050111,54.35,46.06
2018-12-21,96.96,4766.45,-8727.530163,53.82,45.08
2018-12-24,96.55,4764.28,-8560.867273,50.47,42.27
2018-12-26,97.05,4754.87,-8543.531577,54.47,46.39
2018-12-27,96.48,4816.85,-8520.09969,52.16,45.23
2018-12-28,96.4,4833.03,-8500.665463,52.2,44.92
2018-12-31,96.17,4849.21,-8511.87645,53.8,45.0
2019-01-02,96.82,4789.76,-8600.663895,54.91,45.66
2019-01-03,96.31,4815.17,-8598.44585,55.95,46.78
2019-01-04,96.18,4852.415,-8605.94725,57.06,48.18
2019-01-07,95.67,4889.66,-8750.804907,57.33,48.66
2019-01-08,95.9,4883.45,-8606.108326,58.72,49.89
2019-01-09,95.22,4983.04,-8576.285732,61.44,52.08
2019-01-10,95.54,4975.81,-8606.542643,61.68,52.2
2019-01-11,95.67,4948.645,-8615.561827,60.48,51.64
2019-01-14,95.61,4921.48,-8469.48009,58.99,50.64
2019-01-15,96.04,4885.97,-8520.144976,60.64,51.87
2019-01-16,96.06,4899.75,-8548.513211,61.32,52.23
2019-01-17,96.06,4934.77,-8593.367956,61.18,52.17
2019-01-18,96.34,4911.455,-8533.782042,62.7,53.67
2019-01-21,96.34,4888.14,-8456.716027,62.74,53.95
2019-01-22,96.3,4922.4,-8431.718063,61.5,52.62
2019-01-23,96.12,4917.36,-8425.498816,61.14,52.2
2019-01-24,96.6,4855.61,-8412.915845,61.09,52.84
2019-01-25,95.79,4873.635,-8432.317912,61.64,53.3
2019-01-28,95.75,4891.66,-8371.989221,59.93,51.86
2019-01-29,95.82,4836.49,-8410.263254,61.32,53.12
2019-01-30,95.34,4831.38,-8427.409244,61.65,54.28
2019-01-31,95.58,4766.02,-8425.563074,61.89,53.71
2019-02-01,95.58,4738.655,-8580.613966,62.75,55.17
2019-02-04,95.85,4711.29,-8572.037586,62.51,54.59
2019-02-05,96.07,4703.2,-8468.412087,61.98,53.64
2019-02-06,96.39,4628.74,-8369.895116,62.69,53.83
2019-02-07,96.51,4553.3,-8340.236042,61.63,52.38
2019-02-08,96.64,4563.675,-8312.902926,62.1,52.6
2019-02-11,97.06,4574.05,-8332.862677,61.51,52.34
2019-02-12,96.71,4577.04,-8327.960475,62.42,53.41
2019-02-13,97.13,4559.53,-8355.629505,63.61,53.92
2019-02-14,96.98,4578.78,-8348.892246,64.57,54.52
2019-02-15,96.9,4578.65,-8326.263492,66.25,55.76
2019-02-18,96.9,4578.52,-8291.670061,66.5,55.86
2019-02-19,96.52,4584.71,-8361.582118,66.45,55.91
2019-02-20,96.45,4582.88,-8442.333555,67.08,56.83
2019-02-21,96.61,4570.75,-8412.111633,67.07,56.49
2019-02-22,96.51,4547.37,-8434.716561,67.12,56.74
2019-02-25,96.41,4523.99,-8421.793353,64.76,55.15
2019-02-26,96.0,4546.09,-8425.468241,65.21,55.73
2019-02-27,96.15,4562.07,-8447.293546,66.39,56.7
2019-02-28,96.16,4595.92,-8499.507875,66.03,56.94
2019-03-01,96.53,4642.255,-8522.547759,65.07,55.5
2019-03-04,96.68,4688.59,-8445.349777,65.67,56.22
2019-03-05,96.87,4697.21,-8478.701832,65.86,55.98
2019-03-06,96.87,4683.08,-8410.393424,65.99,55.95
2019-03-07,97.67,4658.49,-8378.658939,66.3,56.28
2019-03-08,97.31,4633.625,-8374.35354,65.74,55.86
2019-03-11,97.22,4608.76,-8417.981853,66.58,56.87
2019-03-12,96.94,4606.93,-8398.451151,66.67,57.06
2019-03-13,96.55,4627.0,-8430.271573,67.55,58.23
2019-03-14,96.78,4617.29,-8375.050328,67.23,58.48
2019-03-15,96.59,4659.58,-8279.917049,67.16,58.34
2019-03-18,96.52,4701.87,-8317.626668,67.54,59.05
2019-03-19,96.38,4680.96,-8232.337096,67.61,58.92
2019-03-20,95.76,4658.87,-8223.330581,68.5,59.8
2019-03-21,96.5,4650.93,-8221.016908,67.86,59.64
2019-03-22,96.65,4632.045,-8242.219868,67.03,58.69
2019-03-25,96.57,4613.16,-8188.986279,67.21,58.92
2019-03-26,96.74,4595.54,-8204.505053,67.97,59.62
2019-03-27,96.77,4614.27,-8321.855271,67.83,59.12
2019-03-28,97.2,4613.38,-8432.010064,67.82,59.3
2019-03-29,97.28,4618.745,-8402.895325,68.39,59.98
2019-04-01,97.23,4624.11,-8314.035178,69.01,61.58
2019-04-02,97.36,4680.28,-8248.157415,69.37,62.36
2019-04-03,97.09,4664.89,-8279.990143,69.31,62.26
2019-04-04,97.31,4637.09,-8327.67779,69.4,61.84
2019-04-05,97.39,4631.635,-8329.196342,70.34,63.16
2019-04-08,97.05,4626.18,-8345.454608,71.1,64.35
2019-04-09,97.01,4592.64,-8356.051275,70.61,64.09
2019-04-10,96.95,4601.52,-8379.415418,71.73,64.27
2019-04-11,97.18,4619.41,-8287.894005,70.83,63.71
2019-04-12,96.97,4607.18,-8293.526465,71.55,63.73
2019-04-15,96.94,4594.95,-8350.744679,71.18,63.46
2019-04-16,97.04,4606.37,-8443.388595,71.72,64.33
2019-04-17,97.01,4577.37,-8448.066613,71.62,63.71
2019-04-18,97.47,4561.02,-8418.610659,71.97,63.96
2019-04-22,97.29,4565.7,-8501.389199,74.04,65.67
2019-04-23,97.64,4619.08,-8469.269211,74.51,65.94
2019-04-24,98.17,4558.26,-8521.100563,74.57,65.66
2019-04-25,98.2,4553.33,-8605.499318,74.35,64.89
2019-04-26,98.01,4574.04,-8547.999414,72.15,62.77
2019-04-29,97.86,4594.75,-8573.647529,72.04,63.47
2019-04-30,97.48,4566.14,-8610.519394,72.8,63.48
2019-05-01,97.69,4608.96,-8554.982961,72.18,63.41
2019-05-02,97.83,4609.06,-8549.526416,70.75,61.62
2019-05-03,97.49,4566.215,-8551.973049,70.85,61.8
2019-05-06,97.55,4523.37,-8532.218286,71.24,62.26
2019-05-07,97.56,4493.56,-8551.364634,69.88,61.51
2019-05-08,97.62,4472.98,-8528.347217,70.37,61.91
2019-05-09,97.43,4481.64,-8501.316557,70.39,61.84
2019-05-10,97.33,4386.83,-8443.146969,70.62,61.71
2019-05-13,97.37,4292.02,-8362.669437,70.23,60.92
2019-05-14,97.53,4164.09,-8376.176888,71.24,61.27
2019-05-15,97.57,4248.8,-8355.100402,71.77,62.2
2019-05-16,97.86,4271.19,-8417.501167,72.62,63.16
2019-05-17,98.02,4203.57,-8351.923203,72.21,62.74
2019-05-20,97.93,4135.95,-8327.508616,71.97,63.24
2019-05-21,98.02,4189.36,-8383.520006,72.18,62.63
2019-05-22,98.08,4264.46,-8387.58474,70.99,61.2
2019-05-23,97.86,4215.78,-8377.002012,67.76,58.05
2019-05-24,97.61,4224.59,-8419.239531,68.69,58.88
2019-05-27,97.61,4233.4,-8265.414117,70.11,59.04
2019-05-28,97.95,4349.34,-8288.148476,70.11,58.8
2019-05-29,98.14,4312.94,-8235.598451,69.45,58.95
2019-05-30,98.14,4325.95,-8297.970562,66.87,55.79
2019-05-31,97.61,4336.692857,-8323.912702,64.49,53.25
2019-06-03,97.14,4347.435714,-8283.216532,61.28,53.02
2019-06-04,97.07,4358.178571,-8255.89404,61.97,52.98
2019-06-05,97.32,4368.921429,-8321.268747,60.63,51.55
2019-06-06,97.04,4379.664286,-8398.281316,61.67,53.2
2019-06-07,96.54,4390.407143,-8391.498505,63.29,53.98
2019-06-10,96.76,4401.15,-8329.790328,62.29,53.28
2019-06-11,96.69,4447.7,-8504.068818,62.29,52.77
2019-06-12,97.0,4488.15,-8548.947751,59.97,51.2
2019-06-13,97.01,4424.04,-8701.977261,61.31,52.05
2019-06-14,97.45,4479.775,-8762.550363,62.01,52.47
2019-06-17,97.56,4535.51,-8846.865527,60.94,51.84
2019-06-18,97.64,4538.15,-8870.749135,62.14,54.2
2019-06-19,97.12,4504.95,-8859.461401,61.82,54.41
2019-06-20,96.63,4499.62,-8792.901799,64.45,57.18
2019-06-21,96.09,4471.93,-8736.150768,65.2,57.36
2019-06-24,95.98,4444.24,-8807.824927,64.86,57.6
2019-06-25,96.14,4485.5,-8826.517934,65.05,58.59
2019-06-26,96.21,4493.59,-8862.036206,66.49,58.77
2019-06-27,96.21,4501.82,-8865.491886,66.55,59.17
2019-06-28,96.11,4537.76,-8875.390614,66.55,58.02
2019-07-01,96.84,4573.7,-8857.628823,65.06,58.58
2019-07-02,96.73,4622.64,-8958.293991,62.4,56.4
2019-07-03,96.77,4596.28,-8963.560675,63.82,57.27
2019-07-04,96.77,4599.32,-8961.170366,63.3,56.66
2019-07-05,97.17,4625.905,-8959.761482,64.23,57.61
2019-07-08,97.38,4652.49,-8909.738819,64.11,57.34
2019-07-09,97.49,4698.89,-8985.575586,64.16,58.57
2019-07-10,97.1,4652.06,-9060.152277,67.01,60.38
2019-07-11,97.05,4663.23,-8957.785675,66.52,60.34
2019-07-12,96.81,4659.72,-8906.69506,66.72,60.28
2019-07-15,96.93,4656.21,-8794.942779,66.48,59.41
2019-07-16,97.39,4720.29,-8768.208578,64.35,57.56
2019-07-17,97.22,4741.5,-8782.485767,63.66,56.53
2019-07-18,96.79,4746.95,-8673.583388,61.93,55.66
2019-07-19,97.15,4695.155,-8652.832091,62.47,55.74
2019-07-22,97.26,4643.36,-8544.180806,63.26,55.95
2019-07-23,97.7,4484.68,-8606.917467,63.83,56.91
2019-07-24,97.73,4448.73,-8601.00204,63.18,55.86
2019-07-25,97.82,4559.43,-8613.202111,63.39,55.95
2019-07-26,98.01,4572.43,-8535.452323,63.46,56.05
2019-07-29,98.04,4585.43,-8563.912199,63.71,57.01
2019-07-30,98.05,4460.79,-8560.126747,64.72,58.16
2019-07-31,98.52,4503.13,-8538.182328,65.17,57.54
2019-08-01,98.37,4481.55,-8515.099529,60.5,54.34
2019-08-02,98.07,4467.165,-8490.91383,61.89,55.12
2019-08-05,97.52,4452.78,-8609.983149,59.81,53.98
2019-08-06,97.63,4506.85,-8609.47669,58.94,53.31
2019-08-07,97.54,4586.91,-8545.270615,56.23,52.23
2019-08-08,97.62,4646.01,-8520.023377,57.38,52.77
2019-08-09,97.49,4652.1,-8650.115997,58.53,54.22
2019-08-12,97.38,4658.19,-8610.673788,58.57,54.8
2019-08-13,97.81,4664.28,-8638.453491,61.3,56.76
2019-08-14,97.99,4670.37,-8622.586067,59.48,54.92
2019-08-15,98.14,4676.46,-8611.253361,58.23,54.76
2019-08-16,98.14,4682.55,-8631.669401,58.64,54.88
2019-08-19,98.35,4688.64,-8573.211473,59.74,56.01
2019-08-20,98.19,4676.45,-8595.70018,60.03,56.23
2019-08-21,98.3,4630.27,-8586.568916,60.3,56.02
2019-08-22,98.17,4612.04,-8651.698008,59.92,55.55
2019-08-23,97.64,4595.08,-8650.094436,59.34,53.96
2019-08-26,98.08,4578.12,-8683.695408,58.7,53.82
2019-08-27,98.0,4561.18,-8812.400154,59.51,55.63
2019-08-28,98.21,4587.76,-8831.358487,60.49,55.88
2019-08-29,98.46,4638.23,-8867.047054,61.08,56.61
2019-08-30,98.92,4671.01,-8928.918142,60.43,55.17
2019-09-02,99.04,4703.79,-8966.180287,58.66,54.69
2019-09-03,99.0,4748.01,-9029.574292,58.26,53.88
2019-09-04,98.45,4746.67,-9002.732377,60.7,56.05
2019-09-05,98.41,4733.76,-8961.935865,60.95,56.28
2019-09-06,98.39,4748.335,-8986.77387,61.54,56.66
2019-09-09,98.28,4762.91,-9052.671437,62.59,58.19
2019-09-10,98.33,4713.06,-9168.241905,62.38,57.97
2019-09-11,98.64,4670.53,-9264.425417,60.81,56.22
2019-09-12,98.31,4699.39,-9281.795141,60.38,55.17
2019-09-13,98.26,4630.3,-9304.493622,60.22,54.84
2019-09-16,98.61,4561.21,-9305.014887,69.02,61.88
2019-09-17,98.26,4542.51,-9538.776647,64.55,58.91
2019-09-18,98.56,4577.36,-9507.806941,63.6,58.11
2019-09-19,98.27,4615.18,-9562.510146,64.4,58.87
2019-09-20,98.27,4675.326667,-9576.968663,64.28,58.41
2019-09-23,98.6,4735.473333,-9601.946861,64.77,58.38
2019-09-24,98.34,4795.62,-9694.22018,63.1,56.83
2019-09-25,99.04,4752.66,-9801.68119,62.39,56.74
2019-09-26,99.13,4789.26,-9824.582124,62.74,56.3
2019-09-27,99.13,4864.11,-9792.86162,61.91,56.17
2019-09-30,99.38,4938.96,-9734.865008,60.78,54.26
2019-10-01,99.13,4995.33,-9757.275981,58.89,54.05
2019-10-02,99.02,5131.18,-9790.451181,57.69,52.52
2019-10-03,98.86,5163.27,-9838.575474,57.71,52.38
2019-10-04,98.81,5239.33,-9868.142741,58.37,53.0
2019-10-07,98.97,5315.39,-9893.140639,58.35,52.95
2019-10-08,98.97,5294.28,-9896.508182,58.24,52.41
2019-10-09,99.12,5248.44,-9973.507016,58.32,52.2
2019-10-10,98.7,5258.06,-10025.94163,59.1,53.92
2019-10-11,98.3,5273.08,-10047.17386,60.51,54.89
2019-10-14,98.45,5288.1,-10015.77254,59.35,53.55
2019-10-15,98.29,5212.98,-10086.06239,58.74,52.99
2019-10-16,98.0,5166.36,-10177.92269,59.42,52.81
2019-10-17,97.61,5156.56,-10197.18409,59.91,53.95
2019-10-18,97.28,5182.975,-10203.99758,59.42,53.73
2019-10-21,97.33,5209.39,-10294.29341,58.96,53.39
2019-10-22,97.53,5285.62,-10351.22301,59.7,54.05
2019-10-23,97.49,5338.68,-10367.53585,61.17,55.59
2019-10-24,97.63,5268.24,-10357.88089,61.67,55.95
2019-10-25,97.83,5230.81,-10394.11169,62.02,56.49
2019-10-28,97.76,5193.38,-10463.76761,61.57,55.7
2019-10-29,97.69,5221.36,-10532.64753,61.59,55.36
2019-10-30,97.65,5318.37,-10480.97505,60.61,54.76
2019-10-31,97.35,5248.12,-10513.28043,60.23,53.97
2019-11-01,97.24,5276.49,-10519.15779,61.69,56.05
2019-11-04,97.5,5304.86,-10513.59826,62.13,56.48
2019-11-05,97.98,5326.27,-10525.66878,62.96,57.01
2019-11-06,97.95,5301.5,-10530.71588,61.74,56.24
2019-11-07,98.14,5266.48,-10516.49285,62.29,56.88
2019-11-08,98.35,5290.215,-10497.49728,62.51,57.36
2019-11-11,98.2,5313.95,-10512.01073,62.18,56.59
2019-11-12,98.31,5310.95,-10509.47121,62.06,56.62
2019-11-13,98.37,5300.57,-10499.58552,62.37,57.38
2019-11-14,98.16,5286.49,-10520.42566,62.28,56.95
2019-11-15,98.0,5268.61,-10513.75769,63.3,57.86
2019-11-18,97.79,5250.73,-10515.67263,62.44,56.91
2019-11-19,97.86,5295.93,-10504.09761,60.91,55.26
2019-11-20,97.93,5364.12,-10509.5732,62.4,56.88
2019-11-21,97.99,5390.12,-10516.14674,63.97,58.26
2019-11-22,98.27,5388.91,-10538.01223,63.39,57.84
2019-11-25,98.32,5387.7,-10534.85319,63.65,57.87
2019-11-26,98.25,5312.45,-10545.66229,64.27,58.2
2019-11-27,98.37,5342.35,-10544.9497,64.06,57.91
2019-11-28,98.37,5407.67,-10547.73861,63.87,58.01
2019-11-29,98.27,5353.765,-10566.83894,62.43,55.36
2019-12-02,97.86,5299.86,-10573.50674,60.92,55.99
2019-12-03,97.74,5293.4,-10581.62326,60.82,56.37
2019-12-04,97.65,5249.12,-10605.72365,63.0,58.38
2019-12-05,97.41,5226.01,-10571.93522,63.39,58.31
2019-12-06,97.7,5315.65,-10562.33201,64.39,59.11
2019-12-09,97.64,5405.29,-10543.25426,64.25,58.84
2019-12-10,97.41,5458.13,-10547.79361,64.34,59.06
2019-12-11,97.41,5510.29,-10535.73281,63.72,58.91
2019-12-12,97.4,5397.51,-10520.88041,64.2,59.56
2019-12-13,97.17,5501.13,-10516.38848,65.22,59.78
2019-12-16,97.02,5604.75,-10508.44067,65.34,60.12
2019-12-17,97.22,5719.1,-10509.00265,66.1,60.55
2019-12-18,97.4,5596.1,-10533.64022,66.17,60.88
2019-12-19,97.38,5435.78,-10539.95044,66.54,61.14
2019-12-20,97.69,5448.65,-10533.30981,66.14,60.44
2019-12-23,97.66,5461.52,-10538.56253,66.39,60.64
2019-12-24,97.65,5446.87,-10539.87831,67.2,61.16
2019-12-26,97.53,5445.55,-10517.87291,67.92,61.73
2019-12-27,96.92,5434.155,-10496.5636,68.16,61.74
2019-12-30,96.74,5422.76,-10499.33537,68.44,61.69
2019-12-31,96.39,5442.65,-10514.68991,66.0,61.22
2020-01-02,96.85,5421.39,-10512.53428,66.25,61.19
2020-01-03,96.84,5370.87,-10545.42328,68.6,63.1
2020-01-06,96.67,5320.35,-10523.79018,68.91,62.99
2020-01-07,97.0,5302.21,-10526.91353,68.27,64.92
2020-01-08,97.3,5269.36,-10545.48642,65.44,59.97
2020-01-09,97.45,5398.53,-10540.67274,65.37,59.55
2020-01-10,97.36,5393.17,-10527.87683,64.98,59.17
2020-01-13,97.34,5387.81,-10521.92165,64.2,58.12
2020-01-14,97.37,5393.11,-10530.60409,64.49,58.09
2020-01-15,97.23,5355.88,-10535.63329,64.0,58.12
2020-01-16,97.32,5337.36,-10516.47357,64.62,58.61
2020-01-17,97.61,5337.225,-10510.34832,64.85,58.77
2020-01-20,97.61,5337.09,-10488.95857,65.2,58.67
2020-01-21,97.53,5325.66,-10503.92675,64.59,58.26
2020-01-22,97.53,5308.17,-10509.27416,63.21,56.09
2020-01-23,97.69,5304.95,-10527.95182,62.04,55.62
2020-01-24,97.85,5274.79,-10529.91842,60.69,54.13
2020-01-27,97.96,5244.63,-10532.06376,59.32,52.91
2020-01-28,98.02,5262.16,-10514.46554,59.51,53.74
2020-01-29,97.99,5279.23,-10503.49635,59.81,53.09
2020-01-30,97.87,5245.35,-10511.04734,58.29,52.84
2020-01-31,97.39,5220.505,-10506.52062,58.16,51.57
2020-02-03,97.8,5195.66,-10489.80981,54.45,49.88
2020-02-04,97.96,5177.03,-10501.57735,53.96,49.58
2020-02-05,98.3,5140.34,-10541.88775,55.28,51.2
2020-02-06,98.5,5111.88,-10558.51335,54.93,51.41
2020-02-07,98.7,5115.79,-10550.91799,54.47,50.34
2020-02-10,98.83,5119.7,-10569.11971,53.27,49.78
2020-02-11,98.72,5094.07,-10536.19641,54.01,50.12
2020-02-12,99.05,5060.5,-10566.48342,55.79,51.45
2020-02-13,99.07,5024.7,-10611.08657,56.34,51.39
2020-02-14,99.12,5020.865,-10613.52308,57.32,52.2
2020-02-17,99.16,5017.03,-10638.13006,57.67,51.95
2020-02-18,99.44,5034.55,-10663.10727,57.75,52.16
2020-02-19,99.7,5085.05,-10667.75016,59.12,53.53
2020-02-20,99.86,5120.71,-10680.93578,59.31,53.26
2020-02-21,99.26,5087.645,-10686.05512,58.5,53.22
2020-02-24,99.36,5054.58,-10692.14423,56.3,51.27
2020-02-25,98.97,5066.08,-10773.02214,54.95,50.01
2020-02-26,99.0,5057.8,-10771.93682,53.43,48.26
2020-02-27,98.51,5031.87,-10774.24054,52.18,46.66
2020-02-28,98.13,4991.275,-10779.44401,50.52,45.13
2020-03-02,97.36,4950.68,-10781.26248,51.9,47.8
2020-03-03,97.15,4994.83,-10769.15529,51.86,46.91
2020-03-04,97.34,4991.71,-10797.32965,51.13,47.23
2020-03-05,96.82,4976.63,-10778.96388,49.99,46.12
2020-03-06,95.95,4641.455,-10784.64557,45.27,41.53
2020-03-09,94.89,4306.28,-11012.64331,34.36,32.38
2020-03-10,96.41,4722.92,-11127.20299,37.22,34.01
2020-03-11,96.51,4559.14,-11342.05321,35.79,33.09
2020-03-12,97.47,4445.17,-11351.87416,33.22,31.02
2020-03-13,98.75,4346.935,-11364.19717,33.85,32.98
2020-03-16,98.07,4248.7,-11405.7755,30.05,29.13
2020-03-17,99.58,4440.16,-11416.66916,28.73,26.48
2020-03-18,101.16,4433.22,-11319.39606,24.88,23.57
2020-03-19,102.75,4485.02,-11342.19053,28.47,26.0
2020-03-20,102.82,4413.475,-11361.40054,26.98,23.2
2020-03-23,102.49,4341.93,-11405.74802,27.03,24.05
2020-03-24,102.04,4475.97,-11480.33076,27.15,24.25
2020-03-25,101.05,4484.66,-11531.85084,27.39,23.89
2020-03-26,99.35,4538.13,-11573.37391,26.34,22.77
2020-03-27,98.36,4553.545,-11581.61423,24.93,21.53
2020-03-30,99.18,4568.96,-11552.60211,22.76,20.27
2020-03-31,99.05,4610.93,-11504.01438,22.74,20.05
2020-04-01,99.67,4677.51,-11571.32198,24.74,21.02
2020-04-02,100.18,4820.31,-11538.63748,29.94,24.46
2020-04-03,100.58,4838.13,-11552.15316,34.11,28.5
2020-04-06,100.69,4855.95,-11479.50965,33.05,26.75
2020-04-07,99.9,4857.86,-11443.65633,31.87,24.45
2020-04-08,100.12,4852.27,-11466.70425,32.84,26.23
2020-04-09,99.52,4866.6,-11475.44546,31.48,23.05
2020-04-13,99.35,4733.24,-11371.35826,31.74,22.8
2020-04-14,98.89,4735.06,-11266.22697,29.6,20.79
2020-04-15,99.46,4681.83,-11243.55022,27.69,20.25
2020-04-16,100.03,4585.75,-11332.53669,27.82,19.88
2020-04-17,99.78,4589.025,-11320.77189,28.08,18.16
2020-04-20,99.95,4592.3,-11335.43771,25.57,11.96
2020-04-21,100.26,4518.59,-10971.35039,19.33,7.98
2020-04-22,100.39,4575.43,-11112.0852,20.37,8.05
2020-04-23,100.43,4614.55,-11112.60101,21.33,8.21
2020-04-24,100.38,4671.845,-11065.66836,21.44,7.99
2020-04-27,100.04,4729.14,-11015.71773,19.99,7.79
2020-04-28,99.86,4719.68,-11068.48827,20.46,7.79
2020-04-29,99.56,4758.92,-10999.29008,22.54,8.16
2020-04-30,99.02,4839.89,-10984.0075,25.27,8.62
2020-05-01,99.08,4739.095,-10998.5691,26.44,8.31
2020-05-04,99.48,4638.3,-10961.14411,27.2,8.73
2020-05-05,99.71,4759.82,-10957.17827,30.97,9.68
2020-05-06,100.09,4745.82,-10926.02653,29.72,9.11
2020-05-07,99.89,4697.93,-10915.27819,29.46,9.12
2020-05-08,99.73,4692.45,-10913.92144,30.97,9.61
2020-05-11,100.24,4686.97,-10826.24728,29.63,9.46
2020-05-12,99.93,4745.87,-10844.92218,29.98,9.38
2020-05-13,100.24,4756.41,-10911.30659,29.19,9.41
2020-05-14,100.47,4769.06,-10871.99453,31.13,9.79
2020-05-15,100.4,4838.925,-10882.50211,32.5,10.17
2020-05-18,99.67,4908.79,-10837.83747,34.81,11.21
2020-05-19,99.37,5044.48,-10794.52272,34.65,11.0
2020-05-20,99.12,4986.85,-10786.52582,35.75,11.5
2020-05-21,99.37,4989.93,-10757.47645,36.06,11.75
2020-05-22,99.86,4989.325714,-10763.15035,35.13,11.63
2020-05-25,99.86,4988.721429,-10756.5554,35.53,12.02
2020-05-26,98.91,4988.117143,-10735.62579,36.17,12.18
2020-05-27,99.06,4987.512857,-10739.16161,34.74,11.59
2020-05-28,98.38,4986.908571,-10708.09949,35.29,12.07
2020-05-29,98.34,4986.304286,-10710.18028,35.33,12.67
2020-06-01,97.83,4985.7,-10714.1221,38.32,12.93
2020-06-02,97.67,4950.89,-10675.56487,39.57,13.48
2020-06-03,97.28,4958.94,-10659.20951,39.79,13.59
2020-06-04,96.68,4887.38,-10639.69187,39.99,13.77
2020-06-05,96.94,4899.315,-10631.59079,42.3,14.33
2020-06-08,96.62,4911.25,-10595.09849,40.8,14.46
2020-06-09,96.32,4925.71,-10580.82907,41.18,14.45
2020-06-10,95.96,4928.29,-10555.89361,41.73,14.62
2020-06-11,96.73,4936.94,-10549.07771,38.55,13.71
2020-06-12,97.32,4928.755,-10524.17273,38.73,14.12
2020-06-15,96.71,4920.57,-10495.28163,39.72,14.7
2020-06-16,96.96,4963.52,-10505.007,40.96,14.96
2020-06-17,97.16,4964.19,-10523.85672,40.71,14.93
2020-06-18,97.42,5023.04,-10534.26709,41.51,15.54
2020-06-19,97.62,5007.85,-10538.32848,42.19,15.61
2020-06-22,97.04,4992.66,-10539.16351,43.08,16.46
2020-06-23,96.65,5010.2,-10565.6741,42.63,16.28
2020-06-24,97.15,4983.53,-10596.78426,40.31,15.62
2020-06-25,97.43,4969.91,-10583.84709,41.05,16.09
2020-06-26,97.43,4967.12,-10564.33836,41.02,15.87
2020-06-29,97.54,4964.33,-10524.80937,41.71,16.64
2020-06-30,97.39,4940.88,-10507.92597,41.15,16.73
2020-07-01,97.2,4964.59,-10510.96937,42.03,16.86
2020-07-02,97.32,5000.54,-10410.9999,43.14,17.25
2020-07-03,97.17,5008.02,-10319.78144,42.8,17.38
2020-07-06,96.72,5015.5,-10181.23404,43.1,17.89
2020-07-07,96.88,5047.54,-10220.73032,43.08,17.86
2020-07-08,96.43,5056.96,-10138.22404,43.29,18.19
2020-07-09,96.7,5066.62,-10107.63432,42.35,17.88
2020-07-10,96.65,5065.91,-9986.311189,43.24,18.37
2020-07-13,96.46,5065.2,-9981.918025,42.72,18.27
2020-07-14,96.26,5071.1,-9906.970548,42.9,18.77
2020-07-15,96.08,5092.35,-9925.703872,43.79,19.07
2020-07-16,96.35,5087.01,-9899.330155,43.37,19.09
2020-07-17,95.94,5062.185,-9849.014393,43.14,19.14
2020-07-20,95.83,5037.36,-9847.69978,43.28,19.54
2020-07-21,95.12,5038.2,-9908.765547,44.32,19.96
2020-07-22,94.99,5036.76,-9903.959243,44.29,20.13
2020-07-23,94.69,5032.77,-9901.248729,43.31,20.0
2020-07-24,94.44,5031.465,-9903.275774,43.34,20.27
2020-07-27,93.67,5030.16,-9924.867032,43.41,20.87
2020-07-28,93.7,5034.7,-9958.440717,43.22,20.77
2020-07-29,93.45,5037.07,-9968.380601,43.75,21.0
2020-07-30,93.02,5039.44,-10014.04422,42.94,20.73
2020-07-31,93.35,5041.81,-10070.74989,43.3,20.9
2020-08-03,93.35,5044.18,-10118.75357,44.15,21.41
2020-08-04,93.38,5046.55,-10147.53428,44.43,21.88
2020-08-05,92.87,5048.92,-10073.64282,45.17,22.45
2020-08-06,92.79,5036.04,-10064.81022,45.09,22.55
2020-08-07,93.44,5050.165,-10069.19759,44.4,22.42
2020-08-10,93.58,5064.29,-10020.89542,44.99,23.04
2020-08-11,93.63,5097.56,-9927.909299,44.5,22.98
2020-08-12,93.44,5077.45,-9951.060752,45.43,23.62
2020-08-13,93.33,5122.35,-9984.645192,44.96,23.75
2020-08-14,93.1,5116.655,-10000.92489,44.8,23.76
2020-08-17,92.85,5110.96,-10121.39189,45.37,24.5
2020-08-18,92.27,5179.23,-10069.63491,45.46,24.59
2020-08-19,92.89,5197.26,-10016.63181,45.37,24.69
2020-08-20,92.79,5204.86,-9977.570857,44.9,24.84
2020-08-21,93.25,5260.38,-9966.970458,44.35,24.62
2020-08-24,93.3,5315.9,-9876.675493,45.13,25.27
2020-08-25,93.02,5323.32,-9793.130667,45.86,25.91
2020-08-26,93.01,5317.73,-9798.535378,45.64,26.11
2020-08-27,93.0,5329.06,-9801.336631,45.09,25.95
2020-08-28,92.37,5373.905,-9736.233975,45.05,26.14
2020-08-31,92.14,5418.75,-9790.13281,45.28,26.57
2020-09-01,92.34,5375.35,-9784.759436,45.58,26.87
2020-09-02,92.85,5478.49,-9832.045696,44.43,26.29
2020-09-03,92.74,5478.05,-9876.903895,44.07,25.95
2020-09-04,92.72,5461.575,-9775.855689,42.66,25.22
2020-09-07,93.07,5445.1,-9813.659034,42.01,25.52
2020-09-08,93.44,5468.64,-9785.474257,39.78,24.07
2020-09-09,93.25,5451.27,-9821.275251,40.79,24.91
2020-09-10,93.34,5438.83,-9842.611519,40.06,24.73
2020-09-11,93.33,5467.945,-9900.619253,39.83,24.88
